Symbol,Strategy,Avg_Fill,IS_Bps,Spread_Bps,Slippage_Bps,Impact_Bps,Total_Shares,Date
AAPL,AC_Balanced,277.5524257635784,98.69121895756061,4.283689016044916,0.0,0.06459802664206592,7825,2026-02-11
AAPL,AC_Urgent,276.6646491884984,66.38964033329975,4.712239260453369,0.0,0.08610342327208385,7825,2026-02-11
AAPL,TWAP,265.07158785942494,-274.3907169073512,3.8905997400381804,0.0,0.041766215347405516,7825,2026-02-12
AAPL,VWAP,265.25105298402565,-267.8060516254066,4.232208229415058,0.0,0.04104365864963838,7825,2026-02-12
AAPL,AC_Aggressive,266.25598733546326,-230.93450708845054,4.012534113330994,0.0,0.0427325939028324,7825,2026-02-12
AAPL,AC_Balanced,269.6273747476038,-107.23661484281055,4.461986885950955,0.0,0.0602066500052756,7825,2026-02-12
AAPL,AC_Urgent,271.5585746070288,-36.379925025524784,5.0419546857043285,0.0,0.08528091474799837,7825,2026-02-12
AAPL,TWAP,258.9644517571885,-12.9400714067196,3.7591994958551522,0.0,0.05006105392209548,7825,2026-02-13
AAPL,VWAP,258.61076265814694,-26.580222416828782,4.465746647249155,0.0,0.049614040622403044,7825,2026-02-13
AAPL,AC_Aggressive,259.1826633865815,-4.524659155823452,3.9485024819394585,0.0,0.050566223306907264,7825,2026-02-13
AAPL,AC_Balanced,259.65043125878594,13.51498196355383,4.604409482799381,0.0,0.06392142329915514,7825,2026-02-13
AAPL,AC_Urgent,259.73078678594237,16.61392260911221,5.282593221412507,0.0,0.08207597887179646,7825,2026-02-13
AAPL,TWAP,262.4385722044729,144.51332899241498,3.977864065984558,0.0,0.04870753143812156,7825,2026-02-17
AAPL,VWAP,261.87190485623006,122.60890991610873,4.588264281213839,0.0,0.048618119032299616,7825,2026-02-17
AAPL,AC_Aggressive,261.79506945686904,119.6388520987357,4.122134193332696,0.0,0.04826936125174454,7825,2026-02-17
AAPL,AC_Balanced,260.17879500319486,57.16206905240328,4.650383673489277,0.009878835838719624,0.06164071481121408,7825,2026-02-17
AAPL,AC_Urgent,259.51384378274764,31.458505501156253,5.325175640472826,0.0,0.0842714392560901,7825,2026-02-17
AAPL,TWAP,265.3402281789138,70.98443654099285,3.625974337998826,0.0,0.0838696037435484,7825,2026-02-18
AAPL,VWAP,264.72614517571884,47.67692523610867,4.706563680543381,0.0,0.08424309049946102,7825,2026-02-18
AAPL,AC_Aggressive,265.2779506070287,68.62069222108858,3.6996288364571193,0.0,0.08176934705371308,7825,2026-02-18
AAPL,AC_Balanced,264.9267806389776,55.29204127699528,4.102097194019004,0.0,0.08137500324580565,7825,2026-02-18
AAPL,AC_Urgent,264.4154569840256,35.884759515010245,4.684421251471201,0.0,0.10100731029301888,7825,2026-02-18
MSFT,TWAP,474.3815604944501,28.78206187356014,3.101301119819269,0.0,0.11046130857100381,5946,2026-01-06
MSFT,VWAP,474.07432559704034,22.286885659894562,3.2814205958157414,0.0,0.08820343364727928,5946,2026-01-06
MSFT,AC_Aggressive,473.4395066935756,8.86633781024937,3.224266616805804,0.0,0.11256578385407645,5946,2026-01-06
MSFT,AC_Balanced,472.2159442986881,-17.00068911347996,3.5687726694445407,0.0,0.13546115230417996,5946,2026-01-06
MSFT,AC_Urgent,472.1944120585268,-17.455896823612704,3.896656958358776,0.0,0.17338721725591366,5946,2026-01-06
MSFT,TWAP,486.54648762193085,78.22562906146135,3.3261217607450666,0.0,0.08551461206739074,5946,2026-01-07
MSFT,VWAP,486.75887758156733,82.62503176813097,3.559439388812241,0.0,0.0850300360008616,5946,2026-01-07
MSFT,AC_Aggressive,486.2466236461487,72.0143072600643,3.5418295252827945,0.0,0.0829332255441315,5946,2026-01-07
MSFT,AC_Balanced,484.9207081567439,44.54956173779667,4.074410323773222,0.0,0.11357334298955248,5946,2026-01-07
MSFT,AC_Urgent,483.8561281870164,22.498067362546337,4.625228043248033,0.0,0.15099369335007762,5946,2026-01-07
MSFT,TWAP,477.942590178271,-61.78233476856087,3.2499935327636944,0.0,0.09871469800653508,5946,2026-01-08
MSFT,VWAP,478.21070381769255,-56.207247378682325,3.50426756569809,0.0,0.09328265488523439,5946,2026-01-08
MSFT,AC_Aggressive,478.1461134712411,-57.55032275070127,3.4551508170725427,0.0,0.0981698500581332,5946,2026-01-08
MSFT,AC_Balanced,478.54353234106975,-49.286495015335994,3.9747497142447354,0.0,0.1304882859728463,5946,2026-01-08
MSFT,AC_Urgent,478.8683568449379,-42.53217621474903,4.452121146863423,0.0,0.17000654830783044,5946,2026-01-08
MSFT,TWAP,477.23739112008076,58.32591928378594,3.236851142549412,0.0,0.09630303849396046,5946,2026-01-09
MSFT,VWAP,476.58412122435226,44.55750623242771,3.5355894135300105,0.0,0.09011914210624876,5946,2026-01-09
MSFT,AC_Aggressive,476.4280767574842,41.268689943376735,3.4458757728261977,0.0,0.09354924444166111,5946,2026-01-09
MSFT,AC_Balanced,475.0471914059873,12.16494580899008,3.9389995063195853,0.0,0.12120132084864758,5946,2026-01-09
MSFT,AC_Urgent,474.60798299697274,2.908124347473784,4.332130280340188,0.0,0.1591203099500078,5946,2026-01-09
MSFT,TWAP,479.12474117053483,-17.61068500153229,3.127788258271297,0.0,0.09791087307675862,5946,2026-01-12
MSFT,VWAP,479.23432181298364,-15.32761226427537,3.860101516737724,0.0,0.09417949008220607,5946,2026-01-12
MSFT,AC_Aggressive,479.2512524217964,-14.974869201799246,3.3045988375780375,0.0,0.1015718261733717,5946,2026-01-12
MSFT,AC_Balanced,479.6231549613187,-7.226415369758765,3.813305930399153,0.0,0.1416453868411637,5946,2026-01-12
MSFT,AC_Urgent,479.9408226875209,-0.6079241016732073,4.404584194472013,0.0,0.18136154205741134,5946,2026-01-12
MSFT,TWAP,469.1113674739321,-113.35587412046655,3.390827179592553,0.0,0.07716962071596341,5946,2026-01-13
MSFT,VWAP,469.65360200134575,-101.92814037320974,3.6205957200531804,0.0,0.07361631625293749,5946,2026-01-13
MSFT,AC_Aggressive,469.8279806760849,-98.25306443213444,3.546126965173465,0.0,0.07750917838928661,5946,2026-01-13
MSFT,AC_Balanced,471.5324033804235,-62.331912470705575,3.8789147517349605,0.0,0.10922308530439688,5946,2026-01-13
MSFT,AC_Urgent,473.1158441473259,-28.96048631859105,4.091740852960711,0.0,0.1537905616006355,5946,2026-01-13
MSFT,TWAP,461.41272492431875,-134.32434175088326,3.4298788954230086,0.0,0.07475886043491853,5946,2026-01-14
MSFT,VWAP,461.58218084426494,-130.7011275345138,3.6109883820850524,0.0,0.07240280095586553,5946,2026-01-14
MSFT,AC_Aggressive,462.55986177262025,-109.79688624383144,3.5912826343056787,0.0,0.0791664033279593,5946,2026-01-14
MSFT,AC_Balanced,464.55364416414403,-67.16691670597741,3.966662745745176,0.0,0.11491004072338445,5946,2026-01-14
